binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl_methoxy_C,component:imide_N-C=O,component:acid_O-C=O,component:pi-pi_star,total_fit,residual
288.079717844524,45826.628771313255,15871.277263531972,2037.5998694593497,1795.790981773614,24424.337166342484,1288.6341283337642,823.0726557581784,46240.71206519936,-414.0832938861058
288.1797178445239,45838.42415374158,15924.135422160212,1923.334134528439,1649.6277645101568,24203.75213954629,1697.6246148709752,910.4643944671835,46308.93847008326,-470.51431634167966
288.27971784452404,44295.04422219017,15976.993580788572,1818.3053966485847,1523.0020931989227,22791.377016858954,2234.3755189013837,1008.2958219084335,45352.34942830485,-1057.305206114681
288.37971784452395,43511.515177563284,16029.851739416812,1721.554920931806,1411.7361969066924,20492.17132590306,2911.3304842085154,1117.3390554403609,43683.98372280724,-172.46854524395894
288.47971784452386,41729.62128280543,16082.709898045052,1632.24427920557,1312.8995900456414,17703.81928327461,3727.115909476088,1238.3053066941516,41697.094266741115,32.52701606431219
288.579717844524,39758.25429886115,16135.568056673412,1549.6376002283153,1224.383599511162,14780.450877098963,4660.416030807073,1371.8180871922254,39722.27425151115,35.98004734999995
288.6797178445239,38489.27888365012,16188.426215301653,1473.0869249915697,1144.6195524099433,11981.77226210555,5664.011940600874,1518.3846174201503,37970.30151282974,518.9773708203793
288.77971784452404,38117.20565423532,16241.284373930013,1402.0199844745473,1072.3975999070683,9473.97629753087,6658.942030496182,1678.366005875379,36526.98629221406,1590.2193620212565
288.87971784452395,36334.57999136687,16294.142532558253,1335.9299206327667,1006.7524740778038,7344.748538788676,7531.134035339177,1851.9467877456077,35364.65428914229,969.9257022245802
288.97971784452386,34799.741539188966,16347.000691186493,1274.366593765344,946.8919106668565,5619.521831888664,8140.94022234829,2039.1043724264528,34367.8256222821,431.9159169068662
289.079717844524,33210.944620042734,16399.858849814853,1216.9291992598223,892.1513847470799,4278.042127863731,8361.697602701806,2239.578835633659,33388.25800002096,-177.31337997822266
289.1797178445239,31834.373882315143,16452.717008443095,1163.2599729405767,841.964720618104,3271.1737449273214,8140.475639032676,2452.84330588839,32322.43439185016,-488.06050953501835
289.27971784452404,30726.573925311626,16505.575167071453,1113.0388062343006,795.8442016925572,2536.4042051209112,7530.312035290759,2678.0749539515573,31159.249369361536,-432.67544404990986
289.37971784452395,29792.660612884665,16558.433325699694,1065.9786249442734,753.3664199455868,2010.162596635906,6657.915649232213,2914.126341185557,29959.98295764323,-167.32234475856603
289.47971784452386,28616.082621018966,16611.291484327932,1021.8214112773231,714.161696359579,1635.8831006068165,5662.921243139837,3159.496700968005,28805.575636679492,-189.493015660526
289.579717844524,27552.784941233494,16664.149642956294,980.3347695804434,677.9058310481219,1367.895096792096,4659.364655583292,3412.3027482376147,27761.95274419786,-209.16780296436627
289.6797178445239,26247.600466019776,16717.007801584532,941.30895311955,644.313463677678,1172.067695816327,3726.1706053060016,3670.2490250485207,26871.11754455261,-623.5170785328337
289.77971784452404,26095.218732453974,16769.865960212894,904.5542830051078,613.1326123605149,1024.4595370945183,2910.5269851445037,3930.598831044946,26153.138208862485,-57.9194764085114
289.87971784452395,24855.962846089413,16822.724118841135,869.8989016575123,584.1401169455615,909.1105528540501,2233.724920595272,4190.148697916027,25609.747308809558,-753.7844627201448
289.97971784452386,24210.07634606689,16875.582277469373,837.1868124826087,557.1378007806583,815.7718398937787,1697.1198554411967,4445.212291012343,25228.010877079956,-1017.9345310130666
290.079717844524,25141.13418606065,16928.440436097735,806.2761650942135,531.9492165231446,737.997725263076,1288.2566137395793,4691.623430926165,24984.543587643915,156.5905984167366
290.1797178445239,24359.76119782027,16981.298594725973,777.0377517620823,508.41687373314716,671.7357023737235,986.8830452218986,4924.771978545798,24850.143946362623,-490.3827485423535
290.27971784452404,24868.1784615286,17034.156753354335,749.3536860349536,486.3998676449996,614.3791236331541,770.1526984085227,5139.689230970209,24794.131360046173,74.04710148242884
290.37971784452395,25024.67211251694,17087.014911982573,723.1162388827747,465.77184413546576,564.1766440286345,616.415019288537,5331.199082158549,24787.693740476534,236.9783720404048
290.47971784452386,23263.064312317605,17139.873070610814,698.2268113695161,446.4192477645373,519.8847071441237,507.39747297758254,5494.145067602669,24805.94637746924,-1542.8820651516362
290.579717844524,24785.31076579975,17192.731229239173,674.5950259487307,428.2398090813511,480.5709119488986,428.98511471806063,5623.689965759374,24828.812056695588,-43.50129089583788
290.6797178445239,25071.407397751544,17245.589387867414,652.137921058284,411.1412348521506,445.504488004158,371.0289541593978,5715.664843010647,24841.06682895205,230.34056879949276
290.77971784452404,25547.207999112,17298.447546495776,630.7792358712115,395.04007092666916,414.0944097429748,326.64550298013,5766.9231038359285,24831.92986985269,715.2781292593099
290.87971784452395,24867.392282133384,17351.305705124014,610.4487739041087,379.86071241594124,385.85273302914817,291.37211744798714,5775.640374621874,24794.480416543072,72.91186559031121
290.97971784452386,24588.887234775677,17404.163863752256,591.081835743051,365.5345399263938,360.3712404004157,262.39984300973026,5741.501211539173,24725.052534371018,-136.1652995953409
291.079717844524,25172.8914817702,17457.022022380617,572.6187124762805,351.99916396045165,337.3053477224888,237.97823835827458,5665.732336745104,24622.655821643217,550.2356601269821
291.1797178445239,24286.7332091449,17509.880181008855,555.0042325506793,339.19776237885003,316.36226036815276,217.001910450778,5550.974965223981,24488.421311981296,-201.68810283639687
291.27971784452404,24067.248821523986,17562.738339637217,538.1873557334885,327.07849813582965,297.29185123392426,198.74668697118636,5401.024362621941,24325.067094333586,-257.8182728095999
291.37971784452395,24866.008470901674,17615.596498265455,522.1208086871577,315.5940064300945,279.8794360043173,182.71208818054328,5220.490235564374,24136.39307313194,729.6153977697322
291.47971784452386,24109.63961540051,17668.454656893693,506.7607573705134,304.7009420271583,263.9399555226033,168.53169968943436,5014.439219233134,23926.827230736537,182.8123846639719
