binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
530.8000537109374,81849.86184924259,24127.11234239814,54634.1731723736,1488.206992354464,80249.49250712621,1600.369342116377
530.9000537109374,85797.65513402318,24475.408921514863,59101.15817352942,1686.1146435581222,85262.6817386024,534.9733954207768
531.0000537109374,88020.3203832304,24597.204809135565,62040.30016182881,1940.3916803094214,88577.8966512738,-557.5762680433982
531.1000537109375,88480.48927456983,24597.204809135565,63035.10416360032,2271.81082437989,89904.11979711578,-1423.630522545951
531.2000537109375,87023.80374019707,24597.204809135565,61930.725893618095,2707.002501064703,89234.93320381836,-2211.129463621299
531.3000537109374,84933.35620434307,24597.204809135565,58898.617658584015,3278.563001830745,86774.38546955033,-1841.029265207253
531.4000537109374,82177.37005569425,24597.204809135565,54365.250797643166,4024.2699978218716,82986.72560460061,-809.3555489063583
531.5000537109374,78010.0716781385,24597.204809135565,48862.28810091717,4985.084124270554,78444.57703432329,-434.505356184789
531.6000537109375,74227.87207527917,24597.204809135565,42896.30662244152,6201.723672767569,73695.23510434465,532.6369709345163
531.7000537109375,70494.48706676484,24713.587576466725,36883.07675772414,7709.800848395995,69306.46518258686,1188.0218841779715
531.8000537109374,67170.12073718857,24967.87832483875,31132.841027301598,9533.766210687645,65634.48556282799,1535.6351743605774
531.9000537109374,64879.69100059901,25294.324532883424,25858.2767310602,11680.136037301798,62832.73730124542,2046.9536993535876
532.0000537109374,62396.596438457775,25727.79958173696,21188.01418481957,14130.54837392252,61046.362140479054,1350.2342979787209
532.1000537109375,60984.21524971856,26010.607147044666,17180.446606541205,16834.99760260248,60026.051356188356,958.1638935302035
532.2000537109375,61178.38594122411,26207.785881722273,13837.62811394452,19705.19372394243,59750.60771960922,1427.7782216148844
532.3000537109374,59783.53489687333,26503.2600551393,11119.601438555626,22607.903677052454,60230.765170747385,-447.23027387405455
532.4000537109374,60239.8059061148,26503.2600551393,8958.686380373912,25359.650995465057,60821.597430978276,-581.7915248634745
532.5000537109374,61431.557832630606,26503.2600551393,7272.664703455186,27728.8214231904,61504.74618178488,-73.18834915427578
532.6000537109375,60098.4278435518,26503.2600551393,5975.7774050028165,29457.659605350713,61936.69706549283,-1838.269221941031
532.7000537109375,61645.98662445502,26503.2600551393,4986.8465300906955,30315.36643753117,61805.47302276117,-159.4863983061514
532.8000537109374,60639.3338128923,26503.2600551393,4234.373786853091,30171.755356065973,60909.38919805836,-270.05538516605884
532.9000537109374,56826.82634211486,26503.2600551393,3658.938597336041,29049.406715057565,59211.6053675329,-2384.7790254180436
533.0000537109374,56323.917837069355,26503.2600551393,3213.5097790513646,27114.0860015606,56830.85583575127,-506.93799868191127
533.1000537109375,55124.4493643525,26503.2600551393,2862.381076007619,24611.317352313894,53976.95848346081,1147.490880891688
533.2000537109375,52454.95114243208,26737.99225644059,2579.3831336640646,21795.431718521148,51112.8071086258,1342.144033806282
533.3000537109374,49403.676576517224,27015.582413439246,2345.87824202926,18885.550217813583,48247.01087328209,1156.6657032351359
533.4000537109374,47793.46242070628,27254.906003968434,2148.8707205700834,16050.686918661897,45454.46364320042,2338.9987775058617
533.5000537109374,44840.90459949508,27747.65457733753,1979.4087923181837,13410.742249260753,43137.80561891646,1703.0989805786157
533.6000537109375,42066.65957968083,28105.844464890313,1831.3355412875283,11042.529786608835,40979.70979278668,1086.9497868941544
