binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl,component:methoxy_C,component:imide_N-C=O,component:acid_O-C=O,component:pi-pi_star,total_fit,residual
290.10005371093735,23263.064312317605,17139.873070610814,711.137030799727,230.209834275561,102.43211844466336,554.8529626890381,496.6531675551007,5567.763164618634,24802.92134899354,-1539.857036675934
290.2000537109375,24785.31076579975,17192.731229239173,687.0625890353151,221.03381512257997,97.76151455267576,513.1083671527582,419.9012163155298,5697.745974480266,24829.3447058983,-44.033940098550374
290.3000537109374,25071.407397751544,17245.589387867414,664.1851262035397,212.39339596277824,93.40189691491578,475.8610715321381,363.172296181425,5790.153663444235,24844.756838106445,226.65055964509884
290.4000537109375,25547.207999112,17298.447546495776,642.4269139697157,204.24785951669594,89.32636866763583,442.48052491129494,319.7286789204765,5841.86628352253,24838.524176004124,708.6838231078764
290.50005371093744,24867.392282133384,17351.305705124014,621.7164066802546,196.56027003951638,85.51086769047684,412.45022043236213,285.20221872325556,5851.067892281502,24803.813580971382,63.57870116200138
290.60005371093735,24588.887234775677,17404.163863752256,601.9876628600404,189.29706123417267,81.93381689181405,385.33967078196525,256.84344155671715,5817.429955031021,24736.995472107985,-148.1082373323079
290.7000537109375,25172.8914817702,17457.022022380617,583.1798286358153,182.42767541504801,78.57582362016,360.78597832858844,232.93897227399424,5742.145508539154,24637.07580919338,535.8156725768204
290.8000537109374,24286.7332091449,17509.880181008855,565.2366756541372,175.92424679330603,75.41942050002325,338.4808038960739,212.4068248870621,5627.8065379742675,24505.154690713724,-218.42148156882467
290.9000537109375,24067.248821523986,17562.738339637217,548.106187046862,169.76132284705244,72.44884131766803,318.160598011446,194.5381616626278,5478.151272037685,24343.904722560557,-276.65590103657087
291.00005371093744,24866.008470901674,17615.596498265455,531.7401858405887,163.9156186500779,69.64982666115901,299.5989800307866,178.84310068190447,5297.732863236464,24157.077073366436,708.9313975352379
291.10005371093735,24109.63961540051,17668.454656893693,516.0940009263396,158.36579979281032,67.00945489903324,282.6006447664744,164.96298649855635,5091.5687577397275,23949.056301516634,160.58331388387523
291.2000537109375,24267.93707075165,17721.312815522055,501.12616632856896,153.09229016768694,64.51599480359786,266.9964176562274,152.62176659095954,4864.821339414606,23724.4867904837,543.450280267949
291.3000537109374,24284.47786999486,17774.170974150293,486.7981500456311,148.0771014269073,62.158776717722816,252.6392039784941,141.59897366331506,4622.54167627038,23487.984856252744,796.4930137421143
291.4000537109375,22897.23613200644,17827.029132778654,473.07410919528735,143.30368137278018,59.9280796535318,239.4006481702548,131.71415252635973,4369.487710144315,23243.937513841185,-346.7013818347441
291.50005371093744,22945.314124124256,17879.887291406892,459.92066859889184,138.75677892362071,57.81503211697206,227.168363925872,122.81725892353272,4110.012198139712,22996.377592035493,-51.06346791123724
291.60005371093735,23509.075179831976,17932.745450035134,447.3067202818117,134.42232362167326,55.81152478880765,215.8436266960497,114.78224042598022,3848.0066375930974,22748.918523442553,760.156656389423
291.7000537109375,22769.50392651757,17985.603608663492,435.2032416695757,130.2873179256777,53.91013347369979,205.33944300453942,107.50241885039276,3586.884708681424,22504.730872268803,264.77305424876613
291.8000537109374,22814.204579702695,18038.461767291734,423.58313051920015,126.339740765067,52.10405096369396,195.57892838044452,100.88698740041846,3329.5903412383277,22266.544946558886,547.6596331438086
291.9000537109375,22197.475852691587,18091.319925920096,412.42105485278285,122.56846103335721,50.3870266594454,186.4939392035159,94.85826334916838,3078.61908749031,22036.667758508676,160.80809418291028
292.00005371093744,22300.954668103957,18144.178084548337,401.69331636002545,118.96315987029821,48.75331295838032,178.02391435624324,89.34949052345397,2836.0453744822307,21817.006653098968,483.94801500498943
292.10005371093735,22124.056391984832,18197.036243176575,391.3777259086246,115.51426072920067,47.197617558581335,170.11489095033923,84.30306051897871,2603.551482794197,21609.095281636495,514.9611103483367
292.2000537109375,22146.396155727307,18249.894401804937,381.4534899551252,112.21286635307166,45.71506094569696,162.7186650526925,79.66906129884038,2382.456418220664,21414.119963631027,732.2761920962803
292.3000537109374,21413.007550251958,18302.752560433175,371.9011067814695,109.05070189210818,44.30113843037016,155.79207365100606,75.40408561439008,2173.7442431868258,21232.945909989343,180.06164026261467
292.4000537109375,20905.26140483976,18355.610719061537,362.7022715999514,106.0200634894754,42.951686189031015,149.29637836415938,71.47024756174277,1978.0921131852363,21066.143479451133,-160.88207461137426
292.50005371093744,21271.49222777002,18408.468877689775,353.839789673397,103.11377174420986,41.662850833767486,143.19673483907982,67.83436699663652,1795.8984548149424,20914.014846591806,357.4773811782143
292.60005371093735,22185.381952421583,18461.327036318016,345.2974966873188,100.32512953051346,40.431062098996534,137.4617345552646,64.46729008148407,1627.3116313867067,20776.6213806583,1408.7605717632832
292.7000537109375,21247.7307138223,18514.185194946374,337.060185692464,97.64788371464213,39.25300828610932,132.063008017512,61.34332079182673,1472.2592232761813,20653.81182472511,593.9188890971891
292.8000537109374,20809.811013804356,18567.043353574616,329.1135400065776,95.07619036391966,38.12561415289907,126.97488015881521,58.43974329159643,1330.4778051903745,20545.2511267388,264.5598870655558
292.9000537109375,21784.46670604428,18619.901512202974,321.4440715272998,92.60458308916289,37.046020973961205,122.17407028330236,55.736419059682774,1201.5428911121473,20450.449568248532,1334.0171377957486
293.00005371093744,20614.378264170726,18672.759670831216,314.0390639646476,90.22794420284076,36.011568532300934,117.6394301183986,53.21544577504958,1084.8985688716627,20368.791692296116,245.58657187460994
293.10005371093735,20813.259527512295,18725.617829459457,306.8865205501815,87.94147841071168,35.01977883159036,113.35171456625659,50.86086743752434,979.886268377442,20299.564457633165,513.6950698791297
293.2000537109375,19534.04745528127,18778.475988087815,299.9751158251131,85.74068878634246,34.06834134407629,109.29338059029506,48.658427164375475,885.7720962442486,20241.98403804227,-707.9365827609981
293.3000537109374,20848.46447647,18831.334146716057,293.2941511482913,83.62135480523403,33.15509963110848,105.4484103738573,46.59535566925134,801.7722134991172,20195.220731842917,653.2437446270815
293.4000537109375,20663.9613642964,18884.192305344415,286.83351360012216,81.57951223950938,32.278039192445235,101.80215547231094,44.66018968640517,727.0758179006698,20158.421533435878,505.53983086052176
293.50005371093744,20611.633917436164,18937.050463972657,280.58363799030644,79.61143473562187,31.435276417274594,98.3411991682935,42.84261561514866,660.8654033039535,20130.730031203257,480.9038862329071
293.60005371093735,20808.174809505424,18989.908622600895,274.5354717044269,77.7136169161049,30.625048524356252,95.05323464829036,41.133334477641924,602.334091683975,20111.30342055569,696.871388949734
293.7000537109375,20565.198889194737,19042.766781229257,268.6804421502976,75.88275886328702,29.84570439155343,91.92695696288912,39.523944948067175,550.69995723958,20099.32654578493,465.8723434098065
293.8000537109374,20540.172234582144,19095.624939857495,263.0104265868952,74.11575185745744,29.095696186117568,88.9519670223795,38.006841753030294,505.2173771936433,20094.02300045702,446.1492341251251
293.9000537109375,19995.487178900723,19148.483098485856,257.5177241388679,72.40966525503424,28.373571716892254,86.11868612415917,36.57512718664625,465.1855439119407,20094.663416819396,-99.176237918673
294.00005371093744,20559.504783467914,19201.341257114098,252.19502981814531,70.76173440401656,27.677967438271796,83.4182797160301,35.22253384830266,429.95435366338955,20100.571156002254,458.9336274656598
294.10005371093735,20160.310550322047,19254.19941574234,247.03541038972358,69.16934950408023,27.00760204323446,80.84258927527809,33.94335701135661,398.92794683117313,20111.125670797184,49.18487952486248
294.2000537109375,20429.56999264223,19307.057574370698,242.03228193404232,67.63004532806555,26.36127058954556,78.38407133384653,32.73239527977811,371.5662126331892,20125.763851469164,303.80614117306686
294.3000537109374,20503.622934499224,19359.91573299894,237.17938897110437,66.14149172963562,25.737839109065504,76.03574280778,31.584898395967773,347.38458979705683,20143.97968380955,359.64325068967446
294.4000537109375,20227.347581317055,19412.773891627297,232.47078502341913,64.7014848691863,25.13623965532012,73.79113189876298,30.496521234823746,325.952495595185,20165.322549903995,62.02503141306079
294.50005371093744,19538.83323648494,19465.63205025554,227.9008145059724,63.3079390967218,24.555465749160266,71.64423392979576,29.46328316277151,306.8907022308214,20189.394488930782,-650.5612524458411
294.60005371093735,19917.334275090547,19518.490208883777,223.46409584053,61.95887943605156,23.994568186357704,69.58947155758989,28.48153206061183,289.86795511169726,20215.846711076614,-298.51243598606743
294.7000537109375,20636.884296860913,19571.34836751214,219.15550570097105,60.65243462007176,23.452651174701554,67.62165887420377,27.54791241027374,274.59709540407454,20244.375625696433,392.5086711644799
294.8000537109374,20860.467532160463,19624.206526140377,214.97016430391656,59.3868306314563,22.928868771346806,65.73596897037977,26.659336930666413,260.83091253105283,20274.718608279196,585.7489238812668
294.9000537109375,19813.787873227993,19677.06468476874,210.90342166615704,58.160384707295286,22.422421594052974,63.927904585083446,25.81296131983756,248.3579137080892,20306.649692349252,-492.86181912125903
295.00005371093744,20787.338415028797,19729.922843396977,206.95084475725838,56.97149977009634,21.932553782562866,62.193271510991494,25.00616172173341,236.99815945744925,20339.97533439707,447.3630806317269
295.10005371093735,20612.54020575755,19782.781002025215,203.10820548114452,55.81865925080506,21.45855018860109,60.52815446460896,24.236514587584328,226.59927805984444,20374.530364057802,238.00984169974618
295.2000537109375,19952.69552284969,19835.639160653576,199.3714694263812,54.70042227272131,20.999733775088956,58.92889516402085,23.50177864620697,217.03273933724293,20410.17419927524,-457.47867642554775
295.3000537109374,20000.793108999005,19888.497319281818,195.73678532946724,53.61541916784824,20.555463206967627,57.392072386852995,22.799878735145764,208.1904397870108,20446.78737789511,-445.9942688961055
295.4000537109375,20576.108964076862,19941.355477910176,192.20047519993702,52.56234729971051,20.125130617669942,55.91448380699011,22.128891276852357,199.98162727916926,20484.268433390505,91.84053068635694
295.50005371093744,20343.792742110592,19994.213636538418,188.75902506044682,51.53996716901673,19.708159536793552,54.49312943143411,21.48703121183968,192.33017432305581,20522.531123271005,-178.73838116041225
295.60005371093735,20195.93085672167,20047.07179516666,185.4090762582822,50.54709878044201,19.30400296579866,53.12519647840179,20.872640224460177,185.17219408808813,20561.50200396213,-365.57114724046187
295.7000537109375,19885.353575124158,20099.92995379502,182.14741730857722,49.582618250787334,18.91214158980201,51.80804555543119,20.28417611755419,178.4539825336587,20601.11833515083,-715.7647600266719
295.8000537109374,19324.109273960446,20152.78811242326,178.97097623234848,48.645454640356824,18.532082114577292,50.53919801151495,19.72020320986813,172.13026265433695,20641.326289286262,-1317.2170153258157
295.9000537109375,19565.109132609992,20205.64627105162,175.87681335530542,47.734586990917286,18.16335571884232,49.316324350826925,19.17938364547099,166.16270242106233,20682.079437534045,-1116.9703049240525
296.00005371093744,20487.8750765429,20258.50442967986,172.86211453624503,46.84904155505459,17.805516612816703,48.13723360765262,18.660469517728714,160.51867592987966,20723.337481439237,-235.46240489633783
296.10005371093735,20509.38120787946,20311.362588308097,169.9241847958229,45.98788920287628,17.45814069477463,46.99986359252687,18.16229572186738,155.1702370167883,20765.065199332752,-255.68399145329022
296.2000537109375,20875.43172293344,20364.22074693646,167.06044231906665,45.15024299326483,17.12082429807767,45.90227192907692,17.683773460272658,150.0932756764461,20807.231577612663,68.20014532077766
296.3000537109374,20140.063595368487,20417.078905564696,164.2684128067463,44.33525589784765,16.79318302178749,44.842627809241705,17.22388433338845,145.26682960954557,20849.809099043254,-709.745503674767
296.4000537109375,19868.435226122878,20469.937064193058,161.54572415256527,43.54211866679921,16.474850638544595,43.81920440188774,16.781674956734605,140.67252577055498,20892.773162780144,-1024.3379366572663
296.50005371093744,20455.206410587045,20522.795222821296,158.89010142504318,42.7700578265164,16.16547807395527,42.83037185644875,16.35625205129693,136.29412961516118,20936.101613669718,-480.8952030826731
296.60005371093735,20141.55156068795,20575.653381449538,156.2993621341617,42.01833379989219,15.864732452168456,41.87459084888911,15.946777960356382,132.11718264159245,20979.7743612866,-838.2228005986508
296.7000537109375,20761.968913687368,20628.511540077896,153.7714117646181,41.286239140732796,15.572296202802208,40.950406622594414,15.552466551036758,128.1287116310965,21023.773071990778,-261.8041583034101
296.8000537109374,20712.462716099002,20681.36969870614,151.30423955862076,40.573096874454755,15.287866224750463,40.05644348132249,15.172579463348102,124.31699561507155,21068.08091992371,-355.61820382470614
296.9000537109375,21035.976402888577,20734.2278573345,148.89591453238208,39.87825893780335,15.011153102763796,39.1913996954761,14.806422673500418,120.67137896906024,21112.682385245484,-76.70598235690704
297.00005371093744,20441.84283181083,20787.08601596274,146.54458171177302,39.20110471094005,14.741880373049712,38.35404278671502,14.453343341816781,117.1821211266495,21157.563090013686,-715.7202582028549
297.10005371093735,20779.968394816868,20839.94417459098,144.2484585733215,38.54103963566136,14.479783834402488,37.54320515911453,14.112726918641565,113.84027521169091,21202.70966392381,-422.74126910694395
297.2000537109375,20805.36437466315,20892.80233321934,142.0058316779935,37.89749391406293,14.224610901681826,36.75778004814764,13.783994484443099,110.6375894169282,21248.1096336626,-442.74525899945
297.3000537109374,20331.552756323003,20945.66049184758,139.81505348587328,37.269921282329946,13.976119998686976,35.996717761353594,13.466600302722275,107.5664262301099,21293.751330908653,-962.1985745856509
297.4000537109375,20334.09284673422,20998.51865047594,137.67453934067981,36.65779785472764,13.734079987702899,35.25902218694681,13.16002956650892,104.61969565294585,21339.623815065454,-1005.5309683312335
297.50005371093744,20468.722854650154,21051.37680910418,135.58276461397662,36.060621033273655,13.498269633223613,34.54374754882767,12.863796321179391,101.79079940318357,21385.716807657842,-916.9939530076881
297.60005371093735,20705.907853635726,21104.234967732416,133.53826199935108,35.47790847882462,13.268477097518055,33.84999538829503,12.577441548003724,99.07358376438816,21432.020636008798,-726.1127823730712
297.7000537109375,21392.918875650725,21157.093126360778,131.53961894775176,34.909197139690406,13.044499465910068,33.1769117545981,12.300531394398083,96.46229928113014,21478.526184344257,-85.6073086935321
297.8000537109374,20822.909268519452,21209.95128498902,129.5854752355917,34.35404233411933,12.826142299784873,32.5236845879784,12.032655538196316,93.9515659133068,21525.224850897997,-702.3155823785455
297.9000537109375,20940.62897068623,21262.809443617378,127.67452065778465,33.81201688325634,12.613219215482896,31.889541280277246,11.773425674474273,91.53634258552941,21572.108509914182,-631.479539227952
298.00005371093744,21315.66760224562,21315.667602245616,125.80549283854478,33.282710291458685,12.405551487394488,31.273746399521766,11.522474114571171,89.21190031499096,21619.1694776921,-303.50187544647997
