binding_energy_eV,raw_intensity,background,component:Cl_2p3/2,component:Cl_2p1/2,total_fit,residual
201.40005371093753,27112.0501034979,3380.0122268156247,1927.5650626195566,22688.979777723558,27996.55706715874,-884.5069636608423
201.50005371093744,28149.16082390113,3393.650210902857,1689.8599821001515,23626.776654791167,28710.286847794174,-561.1260238930445
201.60005371093735,27887.755941498617,3407.2881949900893,1500.6616917737574,23014.007428178396,27921.957314942243,-34.201373443625926
201.70005371093748,26185.776068809824,3420.9261790773535,1344.8560719500447,21031.59595276313,25797.37820379053,388.39786501929484
201.8000537109374,23426.013774338513,3434.564163164586,1213.426872536993,18181.10708482677,22829.098120528346,596.915653810167
201.90005371093753,20068.3042592112,3448.202147251849,1100.7569600350262,14999.690550189289,19548.649657476166,519.6546017350338
202.00005371093744,16866.068522316946,3461.840131339082,1003.1054281812263,11897.385919737477,16362.331479257786,503.73704305916
202.10005371093735,13932.487363254108,3475.4781154263146,917.7978806321173,9132.57789805261,13525.853894111042,406.63346914306567
202.20005371093748,11450.92270164831,3489.116099513578,842.8078666998653,6835.429077001659,11167.353043215102,283.5696584332072
202.3000537109374,9405.837750701192,3502.75408360081,776.5375898979877,5037.152002342946,9316.443675841743,89.39407485944866
202.40005371093753,7819.052225976679,3516.3920676880743,717.6958424684318,3699.950209068152,7934.038119224659,-114.98589324797922
202.50005371093744,6618.53472174639,3530.0300517753067,665.2233150030132,2746.9428515400505,6942.1962183183705,-323.66149657198093
202.60005371093735,5753.789573664834,3543.668035862539,618.2422282271317,2088.340904501156,6250.251168590827,-496.46159492599236
202.70005371093748,5057.4103885101595,3557.3060199498027,576.0197680564625,1640.1095253460346,5773.4353133523,-716.0249248421405
202.8000537109374,4762.303782187958,3570.944004037035,537.9403074965963,1333.9038545167687,5442.7881660504,-680.484383862442
202.90005371093753,4616.383651154493,3584.5819881242987,503.4837611072609,1119.6913254690928,5207.757074700652,-591.3734235461588
203.00005371093744,4553.049125636807,3598.219972211531,472.2084711559108,963.7825313098931,5034.210974677335,-481.16184904052807
203.10005371093735,4341.348301840342,3611.8579562987643,443.7375477801197,844.9299910501653,4900.52549512905,-559.1771932887077
203.20005371093748,4372.873572587794,3625.4959403860275,417.74788625492977,750.3308458867575,4793.574672527715,-420.7010999399208
203.3000537109374,4118.595344248121,3639.13392447326,393.96128071165526,672.4280359750832,4705.523241159998,-586.9278969118768
203.40005371093753,4065.728059245732,3652.771908560523,372.1371921827593,606.7134362684104,4631.622537011693,-565.8944777659608
203.50005371093744,4181.725824940169,3666.409892647756,352.06683063695317,550.3784800175576,4568.855203302267,-387.12937836209767
203.60005371093735,4253.618300354278,3680.0478767349887,333.5682869560631,501.552714090652,4515.1688777817035,-261.5505774274252
203.70005371093748,4312.304463332656,3693.685860822252,316.4825086318615,458.89894031600187,4469.067309770116,-156.7628464374593
203.8000537109374,4353.712610691723,3707.3238449094843,300.6699571341063,421.4039333499626,4429.397735393553,-75.68512470183032
203.90005371093753,4329.493989242184,3720.9618289967484,286.00781887538454,388.26879494894956,4395.238442821083,-65.74445357889817
204.00005371093744,4440.808042531139,3734.5998130839807,272.3876679896681,358.84792123423955,4365.835402307888,74.97264022325089
204.10005371093735,4392.7896031611635,3748.237797171213,259.71349960290837,332.6116575015277,4340.562954275649,52.226648885514805
204.20005371093748,4197.151441543066,3761.8757812584768,247.90006829374505,309.12111411353425,4318.896963665756,-121.74552212269009
204.3000537109374,4148.897640263125,3775.5137653457095,236.8714790469719,288.00988402824834,4300.39512842093,-151.49748815780458
204.40005371093753,4260.105373567013,3789.151749432973,226.55998797493766,268.9701537482724,4284.681891156183,-24.57651758917018
204.50005371093744,4319.723044721364,3802.789733520205,216.90497801149579,251.74188055364442,4271.436592085345,48.28645263601902
204.60005371093735,4279.959425962095,3816.4277176074384,207.85208111582983,236.10423557796807,4260.384034301236,19.575391660859168
204.70005371093748,4334.008583765156,3830.0657016947016,199.35242360863276,221.86877389004053,4251.286899193375,82.72168457178122
204.8000537109374,4418.899200520119,3843.703685781934,191.36197536077987,208.87394312747548,4243.939604270189,174.95959624992975
204.90005371093753,4209.894352621923,3857.341669869197,183.84098687322737,196.98064035581146,4238.163297098236,-28.268944476313663
205.00005371093744,4486.184938308749,3870.97965395643,176.75350098554674,186.06859609138857,4233.801751033365,252.38318727538444
205.10005371093735,4384.553638903169,3884.6176380436627,170.06692815190996,176.0334153184848,4230.717981514057,153.83565738911147
205.20005371093748,4297.835962930135,3898.255622130926,163.7516760291012,166.78414347801893,4228.791441638046,69.04452129208858
205.3000537109374,4598.350859451272,3911.8936062181583,157.7808256049239,158.24125431593774,4227.91568613902,370.4351733122521
205.40005371093753,4611.436232532509,3925.5315903054225,152.1298473207973,150.33497856704233,4227.996416193262,383.43981633924705
205.50005371093744,4773.469912713333,3939.169574392655,146.77635165780228,143.00390943769833,4228.949835488155,544.5200772251774
205.60005371093735,4537.063388222402,3952.807558479887,141.699869498276,136.19383399483965,4230.701261973003,306.3621262493989
205.70005371093748,4770.769715833538,3966.4455425671513,136.88165827919056,129.85674980144552,4233.183950647787,537.5857651857505
205.8000537109374,4635.706363133795,3980.0835266543836,132.30453054142453,123.95003414687736,4236.338091342685,399.3682717911097
205.90005371093753,4572.670476661457,3993.721510741647,127.95270197269365,118.43573952347836,4240.109952237819,332.5605244236376
206.00005371093744,4554.379596012833,4007.359494828879,123.81165645761264,113.27999398747305,4244.451145273965,309.92845073886747
206.10005371093735,4501.090392543433,4020.9974789161124,119.86802599826619,108.45248900575186,4249.317993920131,251.77239862330225
206.20005371093748,4503.216667818636,4034.6354630033757,116.10948366580537,103.92604055790868,4254.670987227089,248.54568059154644
206.3000537109374,4486.594942366679,4048.273447090608,112.52464799483712,99.67621180431988,4260.474306889765,226.12063547691378
206.40005371093753,4526.154457752154,4061.911431177872,109.10299744644207,95.68098768038442,4266.6954163046985,259.4590414474551
206.50005371093744,4556.80271444934,4075.5494152651045,105.83479374845766,91.92049343661677,4273.304702450179,283.49801199916055
206.60005371093735,4664.203055834502,4089.187399352337,102.71101307723842,88.3767504927763,4280.275162922351,383.92789291215104
206.70005371093748,4593.550095944876,4102.8253834396,99.7232841792457,85.03346407595036,4287.582131694796,305.9679642500805
206.8000537109374,4493.233879252069,4116.463367526832,96.8638326453539,81.87583801455321,4295.20303818674,198.0308410653288
206.90005371093753,4466.428676992779,4130.1013516140965,94.1254306496217,78.89041280245783,4303.1171950661765,163.31148192660294
207.00005371093744,4410.51713831048,4143.739335701329,91.50135154975814,76.06492366040098,4311.305610911488,99.21152739899208
207.10005371093735,4470.409243132876,4157.377319788561,88.98532881985352,73.38817582890336,4319.750824437318,150.65841869555788
207.20005371093748,4459.529617530225,4171.015303875825,86.57151885014254,70.84993474913448,4328.436757475102,131.0928600551224
