binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
397.00005371093744,25233.535750890023,25211.750092246282,309.0079107158189,25520.758002962102,-287.22225207207885
397.10005371093735,25152.903121505933,25211.750092246282,330.7488005049985,25542.498892751282,-389.59577124534917
397.2000537109375,25428.944025319455,25211.750092246282,354.83126204387,25566.581354290152,-137.63732897069713
397.3000537109374,25708.808950251874,25211.750092246282,381.6004937476564,25593.35058599394,115.45836425793459
397.4000537109375,25316.67557749028,25215.450450689437,411.4705686094301,25626.92101929887,-310.2454418085872
397.50005371093744,25469.252608372513,25215.450450689437,444.9467576628636,25660.3972083523,-191.14459997978702
397.60005371093735,25093.728029834296,25215.450450689437,482.6619335520972,25698.112384241533,-604.384354407237
397.7000537109375,25322.639383761507,25215.450450689437,525.4391813087279,25740.889631998165,-418.2502482366581
397.8000537109374,26221.218888035957,25215.450450689437,574.4021002999298,25789.852550989366,431.36633704659107
397.9000537109375,26035.499511853694,25229.27542656714,631.168133208144,25860.44355977528,175.0559520784118
398.00005371093744,25971.784566082108,25234.88584402546,698.1777933131336,25933.063637338593,38.72092874351438
398.10005371093735,26390.327800047628,25236.126824866315,779.2294697199491,26015.356294586265,374.97150546136254
398.2000537109375,26353.46802673162,25248.144388480396,880.2952512037897,26128.439639684184,225.02838704743772
398.3000537109374,26380.208341347185,25255.35638595778,1010.6704539920781,26266.02683994986,114.18150139732461
398.4000537109375,26548.85138011555,25259.015822695863,1184.4359372755566,26443.45175997142,105.39962014412959
398.50005371093744,26711.395576732175,25262.393806661836,1422.0692186591377,26684.463025320973,26.93255141120244
398.60005371093735,27246.12729019356,25263.25697898438,1751.8287541988984,27015.085733183278,231.0415570102814
398.7000537109375,27655.705943305253,25270.66169399681,2210.2951270665535,27480.956821063366,174.74912224188665
398.8000537109374,27872.201979335667,25276.26227768246,2841.27319587635,28117.53547355881,-245.33349422314495
398.9000537109375,28827.98286876976,25276.26227768246,3692.2679663860363,28968.530244068497,-140.5473752987382
399.00005371093744,29825.008282380026,25276.26227768246,4808.057168376345,30084.319446058806,-259.31116367877985
399.10005371093735,31139.119545698406,25276.26227768246,6221.50276058035,31497.765038262813,-358.6454925644066
399.2000537109375,33194.30665740926,25276.26227768246,7942.473339957951,33218.735617640414,-24.428960231154633
399.3000537109374,35477.014271057924,25276.26227768246,9946.152773196434,35222.415050878895,254.59922017902863
399.4000537109375,37613.65535373489,25284.421995768687,12161.610196075279,37446.032191843966,167.62316189092235
399.50005371093744,39870.24464338555,25289.79419678926,14460.533444283421,39750.32764107268,119.91700231286814
399.60005371093735,41830.823751229276,25293.63745333355,16647.005574074305,41940.64302740786,-109.8192761785831
399.7000537109375,43999.84032644388,25293.63745333355,18457.698791373907,43751.33624470746,248.50408173642063
399.8000537109374,44824.89449265437,25301.60184157524,19598.15938869649,44899.76123027173,-74.86673761736165
399.9000537109375,45122.12329707132,25301.60184157524,19837.582141180246,45139.18398275549,-17.060685684169584
400.00005371093744,44379.899650260995,25301.60184157524,19122.36479929514,44423.96664087038,-44.06699060938263
400.10005371093735,42388.05353588478,25301.60184157524,17607.169935030714,42908.77177660595,-520.7182407211731
400.2000537109375,40981.67916084321,25301.60184157524,15570.041393970572,40871.64323554581,110.03592529740126
400.3000537109374,38853.487773578614,25305.12845667196,13297.743582579347,38602.872039251306,250.61573432730802
400.4000537109375,36363.22556298386,25313.16054920162,11020.994944614726,36334.155493816346,29.070069167515612
400.50005371093744,34140.477560705986,25314.092263331993,8900.490539670245,34214.58280300224,-74.10524229625298
400.60005371093735,32805.45712515911,25314.092263331993,7034.106471074629,32348.198734406622,457.2583907524895
400.7000537109375,31026.61577848726,25328.747087406835,5468.040126074565,30796.7872134814,229.82856500586058
400.8000537109374,29434.82168479309,25336.112948521313,4208.108613251929,29544.221561773244,-109.39987698015466
400.9000537109375,28229.861299532735,25336.112948521313,3231.359802339697,28567.47275086101,-337.6114513282737
401.00005371093744,27565.52180031133,25336.112948521313,2497.610240004411,27833.723188525724,-268.2013882143947
401.10005371093735,27069.748762668067,25336.112948521313,1959.7152962527653,27295.82824477408,-226.0794821060117
401.2000537109375,27144.16281108357,25336.112948521313,1571.4256806300612,26907.538629151375,236.62418193219492
401.3000537109374,26673.443929826306,25343.696588217557,1292.319066185653,26636.01565440321,37.42827542309533
401.4000537109375,26135.986355507674,25344.89614482616,1090.009909630047,26434.90605445621,-298.91969894853537
401.50005371093744,26262.24879240034,25344.89614482616,940.3132859893597,26285.20943081552,-22.960638415181165
401.60005371093735,25938.368459664514,25344.89614482616,826.1862136218267,26171.082358447988,-232.71389878347327
401.7000537109375,26331.784941436854,25344.89614482616,736.1665848352277,26081.06272966139,250.72221177546453
