binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl,component:imide_N-C=O,component:acid_O-C=O,total_fit,residual
293.60005371093735,21286.605820119075,19336.16192181104,288.7295403346253,84.98620478166261,165.77175583944322,231.69625592518747,20107.345678691956,1179.2601414271194
293.7000537109375,20527.693853842884,19393.611874613656,282.5524331761707,82.9838502862731,160.16523207482396,220.87450703893163,20140.187897189855,387.505956653029
293.8000537109374,21823.406969318934,19451.061827416146,276.5711685182847,81.05133514458369,154.83707792127117,210.7967776141281,20174.318186614415,1649.088782704519
293.9000537109375,21125.573576823415,19508.511780218767,270.77756604478503,79.18545344363169,149.76924933171625,201.39160896576243,20209.635658004663,915.9379188187522
294.00005371093744,20635.17445093843,19565.961733021257,265.1638675334408,77.38318088127893,144.94513435977984,192.59770596940206,20246.05162176516,389.12282917326957
294.10005371093735,21219.47601903586,19623.411685823743,259.72271102401356,75.64166257591448,140.34941951060634,184.36176448234966,20283.48724341663,935.9887756192329
294.2000537109375,20191.132778610703,19680.86163862636,254.4471068096308,73.9582018189601,135.96797035491142,176.636898567112,20321.871816176976,-130.7390375662726
294.3000537109374,20749.50038511886,19738.31159142885,249.33041510595766,72.33024968782983,131.78772470049503,169.3814886669898,20361.141469590122,388.35891552873727
294.4000537109375,20944.18838524268,19795.76154423147,244.36632526556045,70.75539544499058,127.79659684054093,162.55832332099013,20401.238185103553,542.9502001391265
294.50005371093744,20262.78839486327,19853.21149703396,239.54883641689972,69.23135765603405,123.98339159102238,156.13394539030318,20442.10902808822,-179.32063322495014
294.60005371093735,21114.34728590283,19910.661449836447,234.8722394172648,67.75597596584817,120.33772699434127,150.07814156189235,20483.705533775792,630.6417521270378
294.7000537109375,21525.47148809775,19968.111402639064,230.33110001910947,66.32720347789584,116.84996470903376,144.36353349857515,20525.98320434368,999.4882837540717
294.8000537109374,20981.1657633236,20025.561355441554,225.92024315744905,64.9430996866048,113.51114722757798,138.96524251694774,20568.901088030132,412.264675293467
294.9000537109375,20670.768408481847,20083.011308244175,221.63473827380702,63.60182391748429,110.31294117019074,133.86060880920147,20612.42142041486,58.34698806698725
295.00005371093744,21157.62691399139,20140.461261046665,217.46988559962236,62.30162923382896,107.24758599433352,129.02895230425557,20656.509314178704,501.1175998126855
295.10005371093735,21399.70112622171,20197.91121384915,213.42120332789946,61.040856772419914,104.30784753862054,124.45136626344619,20701.132487751536,698.568638470173
295.2000537109375,20837.129233171578,20255.361166651768,209.48441560826907,59.817930474156896,101.48697588920584,120.11053732476186,20746.261025948163,90.86820722341508
295.3000537109374,21313.542109135815,20312.811119454258,205.65544130558402,58.631352178469015,98.77866711648232,115.99058742497455,20791.867167479766,521.6749416560488
295.4000537109375,21630.29069875954,20370.26107225688,201.9303834670283,57.47969705308717,96.17702848228124,112.07693416456992,20837.925115423845,792.365583335697
295.50005371093744,21476.62422012967,20427.71102505937,198.3055194474218,56.361609333321475,93.67654676368525,108.35616694662583,20884.41086755042,592.2133525792487
295.60005371093735,21860.875324213448,20485.160977861855,194.77729164593833,55.2757983470679,91.27205937922017,104.815936751556,20931.302063985637,929.5732602278113
295.7000537109375,21659.7741315576,20542.610930664472,191.3422988115932,54.22103480393644,88.95872803858072,101.44485779174384,20978.577850110327,681.1962814472718
295.8000537109374,21442.746515067116,20600.060883466962,187.99728787789923,53.19614732862778,86.73201466760041,98.2324195744405,21026.21875291553,416.5277621515852
295.9000537109375,21388.083648160147,20657.510836269583,184.7391462901648,52.20001922035234,84.58765938724966,95.16890812166116,21074.20656928901,313.8770788711372
296.00005371093744,20777.99915558823,20714.960789072073,181.56489479196992,51.231585421673316,82.5216603494517,92.24533527215048,21122.52426490732,-344.5251093190891
296.10005371093735,20910.421114831526,20772.410741874563,178.47168063949937,50.28982968139751,80.53025525324263,89.45337513447276,21171.155882583174,-260.7347677516482
296.2000537109375,20572.349392066404,20829.860694677176,175.4567712151742,49.373781897510824,78.60990438364674,86.78530688138902,21220.086459054895,-647.7370669884913
296.3000537109374,20376.559013554757,20887.310647479666,172.51754801390985,48.48251562720883,76.75727503188376,84.23396317772804,21269.301949330395,-892.7429357756373
296.4000537109375,21305.69782831915,20944.760600282287,169.65150097731598,47.615145752110834,74.96922717009143,81.79268362152845,21318.789157803334,-13.091329484184826
296.50005371093744,20655.88913656636,21002.210553084777,166.85622315320094,46.770826287759895,73.24280026680103,79.45527265384128,21368.53567544638,-712.6465388800207
296.60005371093735,20573.867098852425,21059.660505887266,164.12940565904023,45.94874832725909,71.57520114064063,77.21596145753219,21418.529822471737,-844.6627236193126
296.7000537109375,21496.265050480288,21117.11045868988,161.46883292996606,45.14813810979246,69.9637927601738,75.06937342242341,21468.760595912237,27.504454568050278
296.8000537109374,20685.910166006564,21174.56041149237,158.8723782330119,44.36825520542597,68.40608390672126,73.01049280327206,21519.2176216408,-833.3074556342362
296.9000537109375,21188.242150227594,21232.01036429499,156.33799943065506,43.60839080824561,66.89971962513026,71.03463624017442,21569.891110399196,-381.6489601716021
297.00005371093744,21783.05259456388,21289.46031709748,153.8637349781023,42.8678661305538,65.44247239481699,69.13742684881235,21620.771817449768,162.28077711411242
297.10005371093735,21816.990464100076,21346.91026989997,151.4477001395409,42.14603089129878,64.03223395968477,67.31477062068613,21671.85100551118,145.13945858889565
297.2000537109375,21359.113554662657,21404.360222702588,149.08808340991897,41.44226189251497,62.66700776150852,65.56283490267478,21723.120410669206,-364.00685600654833
297.3000537109374,20945.447594340872,21461.810175505074,146.78314312954976,40.755961677954794,61.34490192644438,63.87802875052902,21774.57221098955,-829.124616648678
297.4000537109375,21510.69770790211,21519.260128307695,144.53120427971504,40.08655726852141,60.06412275899223,62.25698497329067,21826.198997588213,-315.5012896861044
297.50005371093744,22272.601393750367,21576.710081110185,142.33065544842475,39.433498969559054,58.82296870202841,60.69654370548491,21877.99374793568,394.6076458146854
297.60005371093735,22214.33307275388,21634.160033912674,140.17994595594604,38.79625924533119,57.61982472512526,59.193737361121734,21929.9498012002,284.38327155368097
297.7000537109375,20973.970542037732,21691.60998671529,138.0775831306854,38.17433165643447,56.45315710692726,57.74577683913273,21982.060835448472,-1008.0902934107398
297.8000537109374,20861.461825071445,21749.059939517778,136.0221297264624,37.56722985614698,55.321508580302954,56.35003886334451,22034.320846544033,-1172.8590214725882
297.9000537109375,21123.48990691129,21806.5098923204,134.01220147281015,36.974486641993714,54.223493811754516,55.00405435216191,22086.72412859912,-963.2342216878278
298.00005371093744,21863.95984512289,21863.95984512289,132.0464647506468,36.395653059119915,53.15779518914484,53.705497723946344,22139.265255845745,-275.3054107228563
