binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
405.60005371093735,25496.5355247885,25453.51866950238,80.22719324343578,25533.745862745815,-37.21033795731273
405.7000537109375,25433.062855531425,25456.162155878334,77.5227337384432,25533.684889616776,-100.6220340853506
405.8000537109374,25623.875126801497,25458.805642254276,74.95233969034663,25533.757981944622,90.1171448568748
405.9000537109375,25924.585452454623,25461.44912863023,72.50732047317213,25533.9564491034,390.6290033512232
406.00005371093744,25267.971528620288,25464.092615006175,70.179676361305,25534.27229136748,-266.3007627471925
406.10005371093735,25392.14467531361,25466.73610138212,67.96203384028284,25534.698135222403,-142.5534599087914
406.2000537109375,25324.583554747915,25469.37958775807,65.84758785518493,25535.227175613254,-210.64362086533947
406.3000537109374,25642.385374196903,25472.023074134016,63.830050161504744,25535.85312429552,106.53224990138187
406.4000537109375,25987.81297971031,25474.666560509966,61.90360305449308,25536.57016356446,451.242816145852
406.50005371093744,25726.873196032426,25477.310046885912,60.06285784806512,25537.372904733977,189.50029129844916
406.60005371093735,25658.048189255398,25479.953533261858,58.302817555459356,25538.25635081732,119.79183843807914
406.7000537109375,25582.424240253593,25482.59701963781,56.618843293943584,25539.215862931756,43.20837732183645
406.8000537109374,25462.328018901622,25485.240506013753,55.006623995820256,25540.247130009575,-77.91911110795263
406.9000537109375,25201.836949347402,25487.883992389707,53.462149059850205,25541.346141449558,-339.5091921021558
407.00005371093744,25596.951761852535,25490.527478765653,51.98168362215432,25542.509162387807,54.44259946472812
407.10005371093735,25634.098109363662,25493.1709651416,50.561746164260384,25543.73271130586,90.36539805780194
407.2000537109375,25470.01515956811,25495.814451517548,49.199088209841705,25545.01353972739,-74.99838015928253
407.3000537109374,25499.346325684743,25498.457937893494,47.890675890845756,25546.34861378434,-47.002288099596626
407.4000537109375,25458.528565663164,25501.101424269447,46.63367318922833,25547.735097458677,-89.206531795513
407.50005371093744,25623.997572100434,25503.74491064539,45.425426682869535,25549.170337328258,74.82723477217587
407.60005371093735,25550.609037331593,25506.388397021336,44.263451643541806,25550.65184866488,-0.04281133328549913
407.7000537109375,25557.6636504026,25509.03188339729,43.145419352004154,25552.177302749293,5.486347653306439
407.8000537109374,25294.061986758086,25511.675369773235,42.06914551014031,25553.744515283375,-259.68252852528894
407.9000537109375,25400.059545461314,25514.318856149184,41.03257964320278,25555.35143579239,-155.29189033107468
408.00005371093744,25292.224328966957,25516.96234252513,40.03379539686949,25556.996137922,-264.7718089550435
408.10005371093735,25500.4871915058,25519.605828901076,39.07098164387519,25558.676810544952,-58.1896190391526
408.2000537109375,25308.943779717458,25522.249315277026,38.14243432411013,25560.391749601135,-251.4479698836767
