binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
544.1000537109375,27350.51387034701,28410.07251163623,74.48758590197336,50.452286272773335,28535.012383810976,-1184.4985134639646
544.2000537109375,28593.909613658336,28441.933004387734,73.3560394766193,49.57459510438852,28564.86363896874,29.045974689594004
544.3000537109374,28565.307315626982,28473.793497139206,72.25005842831462,48.7195811770377,28594.763136744557,-29.455821117575397
544.4000537109374,27652.158015513636,28505.653989890714,71.16887909075123,47.886470888060245,28624.709339869525,-972.5513243558889
544.5000537109374,28616.858758639708,28537.514482642222,70.11176607438684,47.0745233040131,28654.70077202062,-37.84201338091225
544.6000537109375,28451.000011670916,28569.37497539373,69.07801102039876,46.28302852096639,28684.736014935093,-233.73600326417727
544.7000537109375,28170.216138751366,28601.235468145238,68.06693141817844,45.51130611990816,28714.813705683326,-544.5975669319596
544.8000537109374,28605.247129481562,28633.09596089671,67.0778694826876,44.758703711008465,28744.932534090407,-139.6854046088447
544.9000537109374,28827.568482362527,28664.956453648218,66.11019108823527,44.02459556095058,28775.091240297403,52.4772420651243
545.0000537109374,28696.816946399726,28696.816946399726,65.16328475547729,43.30838129797461,28805.288612453176,-108.47166605345046
